timestamp,market-cap,total-btc,n-transactions-avg,block-size-avg(MB),market-price
03/07/2021 00:00,3.38E+11,18546787.5,203310.2857,1.420467622,33856.86
04/07/2021 00:00,3.28E+11,18547462.5,210054.5714,1.441163609,34688.98
05/07/2021 00:00,3.32E+11,18548125,210892,1.327586447,35309.3
06/07/2021 00:00,3.39E+11,18548787.5,214129.5714,1.097025444,33747.97
07/07/2021 00:00,3.50E+11,18549450,214485.7143,1.173740122,34211.01
08/07/2021 00:00,3.50E+11,18550112.5,214552.2857,1.030018576,33839.04
09/07/2021 00:00,3.41E+11,18550781.25,220115.5714,1.259713985,32877.41
10/07/2021 00:00,3.46E+11,18551443.75,212944.1429,0.840594553,33818.52
11/07/2021 00:00,3.44E+11,18552106.25,212129,1.110524304,33515.57
12/07/2021 00:00,3.53E+11,18552768.75,211630.2857,1.177102119,34227.64
13/07/2021 00:00,3.52E+11,18553431.25,211864.1429,1.159622037,33158.25
14/07/2021 00:00,3.51E+11,18554093.75,214005.5714,0.909874071,32686.56
15/07/2021 00:00,3.13E+11,18554762.5,213364.8571,1.21130982,32814.61
16/07/2021 00:00,3.21E+11,18555431.25,212787,0.930522387,31738.59
17/07/2021 00:00,3.15E+11,18556093.75,212041.8571,0.784945664,31421.25
18/07/2021 00:00,3.22E+11,18556756.25,211324.4286,0.803860868,31520.66
19/07/2021 00:00,3.31E+11,18557431.25,212257.8571,0.913009459,31783.49
20/07/2021 00:00,3.42E+11,18558093.75,212342.5714,1.286061041,30815.94
21/07/2021 00:00,3.66E+11,18558756.25,212265.8571,1.092054917,29790.24
22/07/2021 00:00,3.54E+11,18559418.75,212844.1429,0.949214778,32118.06
23/07/2021 00:00,3.52E+11,18560087.5,213939,1.053501852,32297.89
24/07/2021 00:00,3.54E+11,18560750,216231,0.843060662,33581.63
25/07/2021 00:00,3.61E+11,18561412.5,218147.1429,0.79278883,34279.34
26/07/2021 00:00,3.52E+11,18562075,223168.1429,1.147170953,35365.2
27/07/2021 00:00,3.52E+11,18562743.75,226698.4286,1.092558159,37318.14
28/07/2021 00:00,3.57E+11,18563406.25,228918.8571,1.011709707,39405.95
29/07/2021 00:00,3.56E+11,18564068.75,233537.4286,1.022161838,40002.53
30/07/2021 00:00,3.57E+11,18564731.25,237007,0.92933541,40005.93
31/07/2021 00:00,3.56E+11,18565400,238329.4286,0.81558393,42214.15
01/08/2021 00:00,3.39E+11,18566068.75,239846.8571,0.772602162,41659.06
02/08/2021 00:00,3.39E+11,18566731.25,236607.8571,1.267856245,40000.46
03/08/2021 00:00,3.37E+11,18567400,235318.8571,0.948733722,39193.94
04/08/2021 00:00,3.30E+11,18568062.5,233657.8571,1.179495081,38138
05/08/2021 00:00,3.40E+11,18568731.25,231309.7143,0.962914531,39750.14
06/08/2021 00:00,3.48E+11,18569400,232080.1429,1.037619541,40882
07/08/2021 00:00,3.59E+11,18570068.75,232777.4286,0.791597707,42825.95
08/08/2021 00:00,3.56E+11,18570731.25,233701.1429,0.804929576,44634.13
09/08/2021 00:00,3.62E+11,18571393.75,235613,1.125952382,43816.14
10/08/2021 00:00,3.61E+11,18572062.5,237723,0.98985457,46333.46
11/08/2021 00:00,3.84E+11,18572725,240986,1.108843374,45608.37
12/08/2021 00:00,4.22E+11,18573393.75,241669.7143,1.030409874,45611.46
13/08/2021 00:00,4.30E+11,18574062.5,241643.1429,1.243908021,44417.78
14/08/2021 00:00,4.26E+11,18574725,241192.4286,0.764561226,47833.98
15/08/2021 00:00,4.34E+11,18575393.75,240423.2857,0.823579588,47112.19
16/08/2021 00:00,4.38E+11,18576056.25,241976,1.105397012,47056.41
17/08/2021 00:00,4.37E+11,18576718.75,241518.5714,1.141141134,45982.55
18/08/2021 00:00,4.31E+11,18577387.5,239360.8571,1.248408874,44648.57
19/08/2021 00:00,4.26E+11,18578056.25,239716,1.114092584,44777.86
20/08/2021 00:00,4.37E+11,18578718.75,241317.8571,1.152746675,46734.65
21/08/2021 00:00,4.30E+11,18579381.25,242794,0.842739371,49327.75
22/08/2021 00:00,4.31E+11,18580043.75,243421.4286,0.83821425,48932.02
23/08/2021 00:00,4.51E+11,18580706.25,244451,0.928536898,49335.68
24/08/2021 00:00,4.62E+11,18581375,245339.2857,1.135454006,49523.5
25/08/2021 00:00,4.99E+11,18582037.5,247578.7143,0.960131463,47744.58
26/08/2021 00:00,4.98E+11,18582700,248313.4286,1.019037205,48972.09
27/08/2021 00:00,4.97E+11,18583362.5,246167.1429,1.025525534,46962.8
28/08/2021 00:00,4.93E+11,18584031.25,246004.4286,0.933237397,49056.86
29/08/2021 00:00,5.01E+11,18584693.75,246150,0.849401571,48897.65
30/08/2021 00:00,5.16E+11,18585362.5,243324.1429,1.178416407,48806.78
31/08/2021 00:00,5.34E+11,18586031.25,244349.7143,1.141913701,47074.77
01/09/2021 00:00,5.37E+11,18586693.75,246900.5714,1.256872029,47155.87
02/09/2021 00:00,5.45E+11,18587356.25,251373.4286,1.258125812,48862.76
03/09/2021 00:00,5.45E+11,18588025,255256,1.2684945,49329.01
04/09/2021 00:00,6.01E+11,18588693.75,256608,0.886053858,50035.33
05/09/2021 00:00,6.35E+11,18589356.25,258524.5714,0.812051756,49947.38
06/09/2021 00:00,6.20E+11,18590031.25,261084.8571,1.087901,51769.06
07/09/2021 00:00,5.79E+11,18590700,261865,1.140718497,52677.4
08/09/2021 00:00,5.84E+11,18591362.5,260381.8571,1.125560697,46809.17
09/09/2021 00:00,6.31E+11,18592025,258165.2857,1.192685431,46078.38
10/09/2021 00:00,6.48E+11,18592687.5,254933.8571,1.19447636,46368.69
11/09/2021 00:00,6.94E+11,18593356.25,253607.1429,1.082964554,44847.48
12/09/2021 00:00,7.25E+11,18594018.75,251839.2857,0.835119109,45144.79
13/09/2021 00:00,7.72E+11,18594681.25,249995.4286,1.050338767,46059.12
14/09/2021 00:00,7.54E+11,18595350,248781.5714,1.037876732,44968.76
15/09/2021 00:00,7.51E+11,18596018.75,248563.5714,1.331678662,47072.12
16/09/2021 00:00,6.85E+11,18596681.25,248112,1.506390096,48167.85
17/09/2021 00:00,6.50E+11,18597343.75,249493.2857,1.224006599,47785.26
18/09/2021 00:00,6.47E+11,18598006.25,250809.8571,0.955009994,47263.6
19/09/2021 00:00,6.31E+11,18598675,251927.7143,0.770383031,48259.45
20/09/2021 00:00,6.44E+11,18599337.5,253965.2857,1.214339067,47249.38
21/09/2021 00:00,7.18E+11,18600000,250599.7143,1.220175537,42901.56
22/09/2021 00:00,7.32E+11,18600675,251496.5714,1.23450309,40619.27
23/09/2021 00:00,6.54E+11,18601337.5,251134.5714,1.016578461,43604.76
24/09/2021 00:00,6.97E+11,18602006.25,252066.7143,1.205603176,44888.96
25/09/2021 00:00,6.42E+11,18602675,249911.5714,0.84045934,42815.56
26/09/2021 00:00,6.67E+11,18603337.5,249203.5714,0.914658245,42742.01
27/09/2021 00:00,6.64E+11,18604006.25,247152.1429,1.051818432,43182.63
28/09/2021 00:00,6.89E+11,18604668.75,249684.1429,1.184401961,42238.2
29/09/2021 00:00,6.60E+11,18605337.5,244935,1.151118546,41011.16
30/09/2021 00:00,6.51E+11,18606000,248418.5714,1.253955175,41522.38
01/10/2021 00:00,5.94E+11,18606662.5,248343.8571,1.237001443,43757.81
02/10/2021 00:00,5.84E+11,18607325,255113.2857,0.942906436,48140.11
03/10/2021 00:00,6.11E+11,18607987.5,258335,0.9103214,47727.1
04/10/2021 00:00,5.97E+11,18608650,260203.8571,1.167222923,48205.72
05/10/2021 00:00,5.93E+11,18609318.75,267381.8571,1.274705579,49143.95
06/10/2021 00:00,6.37E+11,18609987.5,271061.5714,1.196702588,51505.83
07/10/2021 00:00,5.94E+11,18610650,275747.4286,1.430095348,55343.76
08/10/2021 00:00,5.97E+11,18611318.75,276174,1.460428058,53801.1
09/10/2021 00:00,5.51E+11,18611981.25,274206.5714,1.289836107,53867.3
10/10/2021 00:00,5.82E+11,18612643.75,273262.8571,0.881602868,55122.59
11/10/2021 00:00,6.35E+11,18613312.5,274867,1.266067712,54625.74
12/10/2021 00:00,6.58E+11,18613975,269383.7143,1.312662,57452.01
13/10/2021 00:00,6.39E+11,18614637.5,272407.5714,1.107308355,56242.94
14/10/2021 00:00,6.28E+11,18615300,266194.4286,1.33977365,57406.69
15/10/2021 00:00,6.06E+11,18615962.5,268725.5714,1.296617191,57397.74
16/10/2021 00:00,6.27E+11,18616631.25,272134.5714,1.295533406,61641.17
17/10/2021 00:00,6.50E+11,18617293.75,272759.8571,0.903351362,60948.78
18/10/2021 00:00,6.82E+11,18617962.5,273500.4286,1.212650628,61546.21
19/10/2021 00:00,7.11E+11,18618625,278909.4286,1.302747961,61971.59
20/10/2021 00:00,6.88E+11,18619287.5,279323.2857,1.179138664,64287.64
21/10/2021 00:00,7.04E+11,18619950,284803.2857,1.512783581,66063.56
22/10/2021 00:00,7.07E+11,18620618.75,283346.7143,1.168189481,62354.86
23/10/2021 00:00,7.57E+11,18621293.75,276759.4286,1.051342772,60697.06
24/10/2021 00:00,7.36E+11,18621956.25,276093.2857,0.839270294,61277.28
25/10/2021 00:00,7.29E+11,18622618.75,275995,1.101719687,60884.18
26/10/2021 00:00,8.16E+11,18623281.25,273425.1429,1.21337114,63070.54
27/10/2021 00:00,8.63E+11,18623956.25,273468.1429,1.107476529,60345.17
28/10/2021 00:00,8.69E+11,18624625,269870.2857,1.250332667,58538.49
29/10/2021 00:00,8.43E+11,18625293.75,272467.8571,1.067304088,60587.09
30/10/2021 00:00,8.88E+11,18625962.5,276485,0.986677194,62249.18
31/10/2021 00:00,8.90E+11,18626637.5,277372.8571,1.118622273,61731.29
01/11/2021 00:00,8.96E+11,18627312.5,278601.7143,1.315084277,61373.44
02/11/2021 00:00,8.79E+11,18627975,279083.5714,1.250437994,61029.5
03/11/2021 00:00,9.20E+11,18628637.5,278602.4286,1.17984446,63241.11
04/11/2021 00:00,8.81E+11,18629300,277685.7143,1.307600287,62954.86
05/11/2021 00:00,8.88E+11,18629968.75,274859,1.243942961,61441.83
06/11/2021 00:00,9.06E+11,18630631.25,272597.8571,0.921042955,61072.32
07/11/2021 00:00,9.59E+11,18631293.75,273839.7143,0.992480993,61516.31
07/11/2021 23:00,9.66E+11,18631956.25,272771.7143,1.273153207,63293.22
08/11/2021 23:00,9.58E+11,18632631.25,278201.5714,1.473930408,67562.17
09/11/2021 23:00,1.05E+12,18633293.75,279955.7143,1.362915946,66954.11
10/11/2021 23:00,1.05E+12,18633956.25,280602,1.230431203,64976.73
11/11/2021 23:00,1.05E+12,18634618.75,280045.2857,1.262101789,64838.81
12/11/2021 23:00,1.05E+12,18635287.5,280388.2857,0.968751137,64254.67
13/11/2021 23:00,1.02E+12,18635950,280086.5714,0.880797389,64420.94
14/11/2021 23:00,8.74E+11,18636618.75,280462.1429,1.35035402,65468.75
15/11/2021 23:00,9.42E+11,18637281.25,275561,1.259483213,63584.25
16/11/2021 23:00,9.42E+11,18637950,274041.7143,1.372129799,60172.26
17/11/2021 23:00,9.17E+11,18638618.75,274070.5714,1.267871368,60381.35
18/11/2021 23:00,8.59E+11,18639287.5,274452,1.275837234,56921.34
19/11/2021 23:00,8.83E+11,18639950,276026,1.049318048,58133.02
20/11/2021 23:00,8.61E+11,18640612.5,275873.5714,1.123991788,59777.98
21/11/2021 23:00,8.15E+11,18641275,274549.2857,1.195197007,58755.9
22/11/2021 23:00,9.18E+11,18641937.5,272020.4286,1.183716758,56301.52
23/11/2021 23:00,9.19E+11,18642600,273237.4286,1.245540707,57578.22
24/11/2021 23:00,9.08E+11,18643275,272327.2857,1.244448577,57187.54
25/11/2021 23:00,9.47E+11,18643937.5,273459.5714,1.342729242,58935.45
26/11/2021 23:00,9.26E+11,18644606.25,272189.1429,0.922750245,53588.21
27/11/2021 23:00,8.75E+11,18645268.75,270877.5714,0.967907957,54801.15
28/11/2021 23:00,9.07E+11,18645931.25,274039.2857,1.217180105,57292.28
29/11/2021 23:00,9.04E+11,18646593.75,275535.7143,1.244173306,57828.45
30/11/2021 23:00,9.46E+11,18647256.25,274037.5714,1.406416117,57025.79
01/12/2021 23:00,9.47E+11,18647918.75,277718.2857,1.50098691,57229.76
02/12/2021 23:00,9.63E+11,18648581.25,277360.2857,1.085296958,56508.48
03/12/2021 23:00,1.01E+12,18649243.75,279205.2857,1.09181229,53713.84
04/12/2021 23:00,1.02E+12,18649906.25,279411.7143,1.222526554,49253.86
05/12/2021 23:00,1.04E+12,18650568.75,277007.4286,1.09612286,49380.43
06/12/2021 23:00,1.08E+12,18651231.25,276217,1.207005727,50564.63
07/12/2021 23:00,1.05E+12,18651893.75,273029.5714,0.951603452,50645.41
08/12/2021 23:00,1.07E+12,18652556.25,268674.4286,1.329413399,50511.12
09/12/2021 23:00,1.14E+12,18653218.75,265993.8571,1.028357571,47659.68
10/12/2021 23:00,1.11E+12,18653881.25,262002.2857,0.886237642,47137.46
11/12/2021 23:00,1.05E+12,18654543.75,261944.4286,0.863115471,49379.67
12/12/2021 23:00,1.01E+12,18655206.25,261050.7143,1.197346787,50117.25
13/12/2021 23:00,1.05E+12,18655868.75,259612.4286,1.14954252,46757.09
14/12/2021 23:00,1.03E+12,18656537.5,261754.2857,1.396579759,48392.79
15/12/2021 23:00,1.09E+12,18657206.25,257958.7143,1.275047687,48884.66
16/12/2021 23:00,1.07E+12,18657868.75,256833,1.243847013,47658.38
17/12/2021 23:00,1.09E+12,18658537.5,258752.5714,1.194217852,46173.51
18/12/2021 23:00,1.11E+12,18659200,257597,0.78652096,46863.67
19/12/2021 23:00,1.07E+12,18659862.5,255987.8571,1.248501903,46689.28
20/12/2021 23:00,1.08E+12,18660531.25,259764.7143,1.11032036,46910.13
21/12/2021 23:00,1.07E+12,18661193.75,260820.7143,1.205787223,48934.57
22/12/2021 23:00,1.00E+12,18661868.75,265905.4286,1.124778026,48628.35
23/12/2021 23:00,1.02E+12,18662531.25,265486.8571,1.239346907,50785.69
24/12/2021 23:00,1.06E+12,18663193.75,261005.8571,1.164388714,50814.92
25/12/2021 23:00,9.84E+11,18663862.5,259842.2857,0.984266149,50470.89
26/12/2021 23:00,9.75E+11,18664531.25,257356.7143,1.228930203,50801.11
27/12/2021 23:00,1.01E+12,18665193.75,251743.7143,1.470745254,50692.3
28/12/2021 23:00,1.02E+12,18665862.5,249970.5714,1.402007917,47601.26
29/12/2021 23:00,1.05E+12,18666525,243288,1.440239756,46408.87
30/12/2021 23:00,1.03E+12,18667187.5,244570.1429,1.394028362,47132.96
31/12/2021 23:00,1.09E+12,18667856.25,241574.5714,0.697698913,46249.56
01/01/2022 23:00,1.09E+12,18668525,241330.4286,0.788183418,47763.33
02/01/2022 23:00,1.10E+12,18669187.5,239222.5714,1.185446236,47327.87
03/01/2022 23:00,1.10E+12,18669850,240525.7143,1.196001905,46441.99
04/01/2022 23:00,1.11E+12,18670512.5,239964.5714,1.235002967,45862.98
05/01/2022 23:00,1.12E+12,18671175,242804.2857,1.187899014,43436.17
06/01/2022 23:00,1.10E+12,18671837.5,240781.5714,1.275552186,43120.63
07/01/2022 23:00,1.09E+12,18672506.25,246079.5714,1.026073361,41528.04
08/01/2022 23:00,1.08E+12,18673168.75,247976.4286,0.929576858,41690.93
09/01/2022 23:00,1.08E+12,18673831.25,252540.7143,1.268167507,41864.44
10/01/2022 23:00,1.10E+12,18674493.75,252991.2857,1.109629532,41849
11/01/2022 23:00,1.08E+12,18675156.25,252959.5714,1.281750259,42723.37
12/01/2022 23:00,1.08E+12,18675818.75,254333.2857,0.950327413,43926
13/01/2022 23:00,1.06E+12,18676481.25,256547.7143,1.151093987,42546.44
14/01/2022 23:00,1.08E+12,18677143.75,258041,0.854830711,43099.37
15/01/2022 23:00,1.09E+12,18677806.25,258899.2857,0.770400749,43146.53
16/01/2022 23:00,1.11E+12,18678475,257670.4286,1.11245905,43102.44
17/01/2022 23:00,1.11E+12,18679137.5,255864.5714,1.210699324,42248.35
18/01/2022 23:00,1.11E+12,18679800,255636.1429,0.998671318,42381.48
19/01/2022 23:00,1.14E+12,18680468.75,255171.8571,1.026111538,41707.85
20/01/2022 23:00,1.13E+12,18681131.25,255381.2857,1.410456358,40684.42
21/01/2022 23:00,1.17E+12,18681793.75,257655.7143,1.371155604,36480.85
22/01/2022 23:00,1.18E+12,18682462.5,255917.8571,0.967822064,35071.43
23/01/2022 23:00,1.18E+12,18683125,257713.7143,1.216134207,36280.82
24/01/2022 23:00,1.19E+12,18683806.25,257723.8571,1.072904243,36678.82
25/01/2022 23:00,1.15E+12,18684468.75,256400.4286,1.240494223,36948.81
26/01/2022 23:00,1.13E+12,18685131.25,254209,1.266465733,36823.5
27/01/2022 23:00,1.05E+12,18685806.25,253103.4286,1.189178156,37146.85
28/01/2022 23:00,1.05E+12,18686475,250352.5714,1.044287523,37770.15
29/01/2022 23:00,1.06E+12,18687143.75,250807.8571,1.048152651,38186.49
30/01/2022 23:00,1.03E+12,18687806.25,249764.7143,1.425218273,37918.62
31/01/2022 23:00,1.02E+12,18688468.75,250887,1.337182006,38521.79
01/02/2022 23:00,9.26E+11,18689131.25,253446.2857,1.19093398,38739.74
02/02/2022 23:00,9.41E+11,18689793.75,254791.8571,1.182716905,36912.68
03/02/2022 23:00,9.48E+11,18690456.25,252411.4286,1.212899862,37092.4
04/02/2022 23:00,9.43E+11,18691118.75,256355.4286,1.428582975,41584.19
05/02/2022 23:00,9.98E+11,18691781.25,258073,1.086566423,41435.43
06/02/2022 23:00,1.02E+12,18692450,257876.4286,1.220094551,42450.98
07/02/2022 23:00,1.04E+12,18693112.5,258428.7143,1.269141734,43834.02
08/02/2022 23:00,1.03E+12,18693775,256545.7143,1.412872821,44133.28
09/02/2022 23:00,9.90E+11,18694437.5,255898.4286,1.389048163,44397.3
10/02/2022 23:00,1.02E+12,18695106.25,257419.7143,1.526755169,43531.11
11/02/2022 23:00,1.09E+12,18695781.25,253068.7143,1.29951369,42401.27
12/02/2022 23:00,1.08E+12,18696443.75,251608.8571,0.90822843,42245.56
13/02/2022 23:00,1.06E+12,18697106.25,249545.7143,1.058443359,42104.89
14/02/2022 23:00,1.09E+12,18697768.75,249084.7143,1.10969056,42580.94
15/02/2022 23:00,1.08E+12,18698431.25,249225.2857,1.062859154,44536.2
16/02/2022 23:00,1.05E+12,18699100,248476.7143,1.072667904,43948.81
17/02/2022 23:00,1.02E+12,18699762.5,248828.1429,1.29643609,40565.69
18/02/2022 23:00,1.05E+12,18700425,247754.4286,1.05174743,40014.55
19/02/2022 23:00,1.07E+12,18701093.75,246548.4286,0.903767639,40115.05
20/02/2022 23:00,1.05E+12,18701756.25,245092.7143,1.303794699,38382.32
21/02/2022 23:00,1.06E+12,18702418.75,243184.4286,1.097987257,37031.08
22/02/2022 23:00,1.09E+12,18703100,240968.2857,1.037381087,38262.17
23/02/2022 23:00,1.10E+12,18703762.5,240763.4286,1.313897364,37291.48
24/02/2022 23:00,1.09E+12,18704425,240661.2857,1.293635224,38344.78
25/02/2022 23:00,1.08E+12,18705087.5,240625.5714,1.16529932,39222.6
26/02/2022 23:00,1.08E+12,18705750,242144,1.020711882,39103.91
27/02/2022 23:00,1.03E+12,18706412.5,246932,1.168961,37704.56
28/02/2022 23:00,1.05E+12,18707075,249841.8571,1.282074519,43226.36
01/03/2022 23:00,1.06E+12,18707737.5,255182.1429,1.522395632,44418.83
02/03/2022 23:00,1.02E+12,18708400,257197.1429,1.270955824,43934.85
03/03/2022 23:00,9.42E+11,18709062.5,257448.7143,1.317418374,42464.4
04/03/2022 23:00,9.24E+11,18709725,258148.4286,1.201288008,39141.25
05/03/2022 23:00,9.42E+11,18710387.5,257570.1429,1.067880191,39399.58
06/03/2022 23:00,9.07E+11,18711056.25,255359.1429,1.180208669,38407.69
07/03/2022 23:00,8.74E+11,18711718.75,251807.2857,1.243527723,38032.5
08/03/2022 23:00,8.25E+11,18712381.25,249542.7143,1.249582333,38753.1
09/03/2022 23:00,8.17E+11,18713043.75,248586.8571,1.281342069,41956.53
10/03/2022 23:00,6.82E+11,18713712.5,247198.5714,1.231351152,39437.89
11/03/2022 23:00,7.48E+11,18714381.25,247173.8571,0.941650609,38741.04
12/03/2022 23:00,7.42E+11,18715043.75,247313.2857,0.893361318,38809.18
14/03/2022 00:00,6.95E+11,18715706.25,247906.2857,1.13007268,37820.39
15/03/2022 00:00,6.91E+11,18716368.75,248964.4286,1.232380086,39680.6
16/03/2022 00:00,6.62E+11,18717031.25,249476.5714,1.212247219,39320.82
17/03/2022 00:00,7.26E+11,18717693.75,251940.4286,1.177280189,41133.08
18/03/2022 00:00,7.10E+11,18718356.25,253216.8571,1.280325049,40946.78
19/03/2022 00:00,7.32E+11,18719018.75,255684.8571,1.035743174,41795.77
20/03/2022 00:00,7.37E+11,18719681.25,256035.5714,0.878539935,42222.32
21/03/2022 00:00,6.69E+11,18720343.75,256081.2857,1.110128346,41250.83
22/03/2022 00:00,6.70E+11,18721006.25,256280,1.114318215,41071.41
23/03/2022 00:00,6.51E+11,18721668.75,254536,1.256502738,42372.67
24/03/2022 00:00,6.69E+11,18722331.25,252277,1.191505336,42905.06
25/03/2022 00:00,6.90E+11,18723000,256477.1429,1.283710718,44004.47
26/03/2022 00:00,6.85E+11,18723662.5,254849.5714,0.922095857,44334.33
27/03/2022 00:00,6.86E+11,18724325,255943.1429,1.090554992,44542.39
28/03/2022 00:00,7.09E+11,18724993.75,257433.1428,1.244156289,46858.53
29/03/2022 00:00,7.19E+11,18725656.25,259318.1432,1.171784066,47115.93
30/03/2022 00:00,6.85E+11,18726318.75,260713.4286,1.321063837,47448.01
31/03/2022 00:00,7.03E+11,18726987.5,263909.2857,1.464323902,47064.16
